Comment,Sentiment
"I really like the path this game is going towards, the world looks and feels alive yet captivatingly out of this world. I would love to help you in a way, English and Turkish are my primary languages, so you can reach to me if you need any translation work to Turkish in the future, since that's all I can do :))",2
"Simon: ""You should sing something else""
Simon: ""That's not my worst song anymore!"" Jimmy is amazing!!! That voice is outstanding!!!! I don't know how he did that!!!!!",2
I watched this video and somehow raised my score from 1430 (Sept 26 SAT) to 1500 (Oct 3 SAT) in 1 week wow! thank you so much,2
"At 2:24, Elon says something quite profound. 

""Entrepreneurs are born of everyday"". This resonates with me because the next big entrepreneurs are likely to be ordinary people, with an innovative idea and a solution to a problem that people face everyday. They are problem solvers. It's quite exciting to see fresh new ideas come to market and people starting new businesses.",2
"What Hamza said about being careful about momentous emotional self improvement decisions driven by motivation really hits home for me. 
Fallen off the wagon on no fap, drinking, diets etc because of it in the not too distant past. 
Invaluable advice for a young man.",2
Thank you for having the courage to speak the truth. This is really a great channel. Hope you don't get demonitized.,2
"Im acualy suprised how good an precise she explaind machine learning to the child....
Respect",2
"""Bonzai shows that life can be beautiful within the struggle.""

I'm having rough times lately, feels like giving up at times. This quote really cheers me up.",2
"Use other headphones, they work just fine.",2
Amazing tutorial! You explained everything so clearly and helped me to grasp some of the topics even better!,2
"They shouldn't have a cut scene after the phone ring I'm ready for it to amp up. 36 in and I'm thinking of switching. I like the screen composition the actors and the lack of music. Maybe a few more minutes. 

Edit: it picks up after the flashback. If the flashback was just for a second after Dallas asks the pacing is actually pretty solid.

Mack and Dallas are amazing actors. I love their first scene and Dallas and his wife in the kitchen.",2
"As a goth, I wear cool-toned makeup often, especially on the eyes. But I totally get why not everybody loves it! I want to say that the lips looks beautiful on you!",2
"I've seen art of food-based abilities before, but not traditional abilities in the style of foods. It works unexpectedly well!",2
These guys are nicer than the average German these days haha,2
"Luxury fashion is one of the world's biggest industries. I think this is a great topic for a Bloomberg series. I would be interested is seeing more of this type of content. I am particularly interested in the recent collaboration between Gucci and Balenciaga, especially now that I know they both come under the Kering umbrella. Other recent collaborations include Versace and Fendi, which could be the subject of another video. The more recent video in this series examines the Chinese market, and how fashion brands are now targeting young Asian consumers.",2
"Abby, you are the best! Thanks for making my day! :)",2
"Hilary Mason is not only a computer scientist, but one of the first famous 'Data Scientists', a very well-known word today, but not so much a decade ago. Her research and knowledge sharing has helped to develop the field into becoming the vast and useful network it is today.

Great video!",2
"Hey guys, you always create very valuable content. 
thanks for that. 
Can you make a video on icreate (a government institute to promote start-ups)",2
